,ori,agency_name,agency_type_name,state_name,state_abbr,division_name,region_name,region_desc,county_name,nibrs,latitude,longitude,nibrs_start_date
16921,PA061DE00,Bureau of Narcotics: Venango County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,VENANGO,False,41.40198,-79.754418,
16922,PA0021A00,Ohio Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.554462,-80.10813,
16923,PA0252200,Erie Municipal Airport Authority,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ERIE,False,42.117952,-80.096386,
16924,PA0234200,Chester Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.91667,-75.398786,
16925,PA0420500,Foster Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MCKEAN,False,41.989273,-78.61736,
16926,PA0153800,West Sadsbury Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,39.973965,-75.749732,
16927,PA0560900,Hooversville Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SOMERSET,False,39.981297,-79.028486,
16928,PA012BF00,Bureau of Forestry: Cameron County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMERON,False,40.261982,-76.87972,
16929,PA0092200,Yardley Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUCKS,False,40.24115,-74.8371,
16930,PA055BF00,Bureau of Forestry: Snyder County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SNYDER,False,40.261982,-76.87972,
16931,PA0130900,Kidder Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CARBON,False,40.918366,-75.705039,
16932,PA24BCI0X,"State Police, Bureau of Criminal Investigation: Elk County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ELK,False,40.294674,-76.860855,
16933,PA0463000,Upper Moreland Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.14413,-75.117645,
16934,PA0023400,McCandless Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.59145,-80.0203,
16935,PA0430300,Grove City Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MERCER,False,41.158787,-80.079216,
16936,PA0631300,Burgettstown Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WASHINGTON,False,40.200005,-80.252132,
16937,PA027SP00,State Police: Tionesta,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FOREST,False,41.513304,-79.249705,
16938,PA0654400,County Detective: Westmoreland County,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,40.311068,-79.466688,
16939,PA0262000,Redstone Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FAYETTE,False,39.982693,-79.85302,
16940,PA0520000,Pike County Sheriff's Office,County,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,PIKE,False,41.324516,-74.80054,
16941,PA0113100,Hastings Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.497668,-78.711398,
16942,PA0140700,Ferguson Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CENTRE,False,40.76666,-77.88017,
16943,PA0656800,Pennsylvania State University:,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,,,
16944,PA0631500,Cecil Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WASHINGTON,False,40.318935,-80.2055,
16945,PA38BCI0X,"State Police, Bureau of Criminal Investigation: Lebanon County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LEBANON,False,40.294674,-76.860855,
16946,PA0350400,Scranton Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LACKAWANNA,False,41.374607,-75.70051,
16947,PA005DE00,Bureau of Narcotics: Bedford County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BEDFORD,False,39.99862,-78.494751,
16948,PA0233100,"Springfield Township Police Department, Delaware County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.930637,-75.32865,
16949,PA048DE00,Bureau of Narcotics: Northampton County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,NORTHAMPTON,False,40.752791,-75.307447,
16950,PA41BCI0X,"State Police, Bureau of Criminal Investigation: Lycoming County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LYCOMING,False,40.294674,-76.860855,
16951,PA0580500,Oakland Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SUSQUEHANNA,False,41.95525,-75.60348,
16952,PA0150500,Kennett Square Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,39.973965,-75.749732,
16953,PA0364800,West Earl Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.041992,-76.250198,
16954,PA0360200,Elizabethtown Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.041992,-76.250198,
16955,PA0093500,"Springfield Township Police Department, Bucks County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUCKS,False,40.524467,-75.2902,
16956,PA0400900,Luzerne Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LUZERNE,False,41.172787,-75.976035,
16957,PA0211300,"Middlesex Township Police Department, Cumberland County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CUMBERLAND,False,,,
16958,PA0062800,Northern Berks Regional Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS,False,40.413957,-75.92686,
16959,PA0026900,Fox Chapel Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.514153,-79.879074,
16960,PA0022300,Sewickley Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.53823,-80.18025,
16961,PA0464100,Hatfield Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.285416,-75.285904,
16962,PA0653300,New Florence Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,40.311068,-79.466688,
16963,PA0370000,Lawrence  County Sheriff's Office,County,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LAWRENCE,False,40.992735,-80.334446,
16964,PA0590300,Blossburg Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,TIOGA,False,41.68118,-77.06476,
16965,PA0141800,State Park Rangers: Bald Eagle,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CENTRE,False,40.90916,-77.84783,
16966,PA0632600,Houston Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WASHINGTON,False,40.24924,-80.211494,
16967,PA0351500,Dalton Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LACKAWANNA,False,41.534504,-75.736115,
16968,PA0080200,Canton Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BRADFORD,False,41.791495,-76.502124,
16969,PA0481900,North Catasauqua Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,NORTHAMPTON,False,40.752791,-75.307447,
16970,PA31BCI0X,"State Police, Bureau of Criminal Investigation: Huntingdon County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,HUNTINGDON,False,,,
16971,PA0070400,Tyrone Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BLAIR,False,40.67215,-78.23919,
16972,PA0232000,Marcus Hook Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.91667,-75.398786,
16973,PA011SP00,State Police: Cambria County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.461338,-78.7554,
16974,PA28BCI0X,"State Police, Bureau of Criminal Investigation: Franklin County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FRANKLIN,False,40.294674,-76.860855,
16975,PA033DE00,Bureau of Narcotics: Jefferson County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,JEFFERSON,False,41.130287,-78.999044,
16976,PA0151600,Willistown Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,39.99831,-75.506836,
16977,PA0170100,Clearfield Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CLEARFIELD,False,41.0219,-78.43983,
16978,PA0235500,Pennsylvania State University: Brandywine,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.91667,-75.398786,
16979,PA0090000,Bucks County Sheriff's Office,County,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUCKS,False,40.311745,-75.12978,
16980,PA054SP00,State Police: Schuylkill County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SCHUYLKILL,False,40.703682,-76.217788,
16981,PA0365900,State Park Rangers: Susquehannock,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,,,
16982,PA0361300,Millersville Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.005447,-76.3598,
16983,PA0021200,Homestead Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.46892,-79.98092,
16984,PA0465200,County Detective: Montgomery County,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.209999,-75.370201,
16985,PA0451200,State Park Rangers: Tobyhanna,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONROE,False,41.05624,-75.329065,
16986,PA0061700,Sinking Spring Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS,False,40.32524,-76.02203,
16987,PA0600800,Hartleton Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,UNION,False,40.962179,-77.055475,
16988,PA0545300,East Union Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SCHUYLKILL,False,40.703682,-76.217788,
16989,PA0115300,Croyle Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.497668,-78.711398,
16990,PA026BF00,Bureau of Forestry: Fayette County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FAYETTE,False,40.261982,-76.87972,
16991,PA0352800,County Detective: Lackawanna County,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LACKAWANNA,False,41.44025,-75.609587,
16992,PA21BCI0X,"State Police, Bureau of Criminal Investigation: Cumberland County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CUMBERLAND,False,40.294674,-76.860855,
16993,PA0461000,Horsham Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.209999,-75.370201,
16994,PA18BCI0X,"State Police, Bureau of Criminal Investigation: Clinton County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CLINTON,False,40.294674,-76.860855,
16995,PA0031000,Parks Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ARMSTRONG,False,40.607243,-79.56114,
16996,PA0465600,State Park Rangers: Fort Washington,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.13113,-75.216324,
16997,PA0640200,Hawley Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WAYNE,False,41.647007,-75.293195,
16998,PA0071700,North Woodbury Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BLAIR,False,40.497922,-78.310636,
16999,PA0234400,Delaware County Park,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.91923,-75.39197,
17000,PA0011000,County Detective: Adams County,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ADAMS,False,39.869471,-77.21773,
17001,PA0362600,Northwest Lancaster County Regional Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.144543,-76.55959,
17002,PA0091300,Northampton Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUCKS,False,40.21086,-75.00846,
17003,PA0114000,Stonycreek Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.30336,-78.89009,
17004,PA0045400,Darlington Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BEAVER,False,40.80766,-80.43752,
17005,PA0221100,Lykens Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DAUPHIN,False,40.567253,-76.71007,
17006,PA0024300,Stowe Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.46892,-79.98092,
17007,PA0561800,Rockwood Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SOMERSET,False,39.916557,-79.15413,
17008,PA0152500,Upper Uwchlan Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,39.973965,-75.749732,
17009,PA0651100,"Penn Township Police Department, Westmoreland County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,,,
17010,PA0393100,Pennsylvania State University:,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LEHIGH,False,,,
17011,PA0060800,Kutztown Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS,False,40.520935,-75.77577,
17012,PA0653500,Penn Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,40.311068,-79.466688,
17013,PA054BF00,Bureau of Forestry: Schuylkill County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SCHUYLKILL,False,40.261982,-76.87972,
17014,PA0630400,Peters Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WASHINGTON,False,40.200005,-80.252132,
17015,PA0462100,"Plymouth Township Police Department, Montgomery County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,,,
17016,PA0382200,South Londonderry Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LEBANON,False,40.367344,-76.458009,
17017,PA011BF00,Bureau of Forestry: Cambria County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.261982,-76.87972,
17018,PA026SP00,State Police: Fayette County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FAYETTE,False,39.918725,-79.639946,
17019,PA0420300,Port Allegany Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MCKEAN,False,41.811737,-78.2805,
17020,PA0172100,Pennsylvania State University:,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CLEARFIELD,False,,,
17021,PA0233300,"Tinicum Township, Delaware County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.87287,-75.2776,
17022,PA0363700,East Cocalico Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.22669,-76.093124,
17023,PA0130700,Weatherly Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CARBON,False,40.940556,-75.82907,
17024,PA0065000,Amity Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS,False,40.298866,-75.736664,
17025,PA0210200,Carlisle Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CUMBERLAND,True,40.20692,-77.19422,08/01/2014
17026,PA54BCI0X,"State Police, Bureau of Criminal Investigation: Schuylkill County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SCHUYLKILL,False,40.294674,-76.860855,
17027,PA0023200,Glassport Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.32891,-79.89254,
17028,PA0560700,"Conemaugh Township Police Department, Somerset County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SOMERSET,False,40.257977,-78.91224,
17029,PA0650000,Westmoreland County Sheriff's Office,County,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,40.303574,-79.54467,
17030,PA0027800,Lincoln Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.306805,-79.85632,
17031,PA0591200,Tioga Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,TIOGA,False,41.90766,-77.133415,
17032,PA0407100,Pennsylvania State University: Hazleton,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LUZERNE,False,40.98473,-76.03081,
17033,PA0652400,Trafford Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY; WESTMORELAND,False,40.311068,-79.466688,
17034,PA0264000,Pennsylvania State University:,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FAYETTE,False,,,
17035,PA0350600,Blakely Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LACKAWANNA,False,41.47956,-75.59749,
17036,PA0631700,Chartiers Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WASHINGTON,False,40.224365,-80.21785,
17037,PA0463200,Whitemarsh Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.087276,-75.25336,
17038,PA01BCI0X,"State Police, Bureau of Criminal Investigation: Adams County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ADAMS,False,40.294674,-76.860855,
17039,PA0381100,Mount Gretna Borough Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LEBANON,False,40.367344,-76.458009,
17040,PA0140500,"Spring Township Police Department, Centre County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CENTRE,False,40.898014,-77.75188,
17041,PA0012300,Carroll Valley Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ADAMS,True,39.761406,-77.38079,03/01/2013
17042,PA0232200,Nether Providence Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.900463,-75.36943,
17043,PA0580300,Lanesboro Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SUSQUEHANNA,False,41.819665,-75.800969,
17044,PA0400700,Hazleton Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LUZERNE,False,41.172787,-75.976035,
17045,PA0154900,East Brandywine Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,40.034542,-75.7664,
17046,PA0211500,North Middleton Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CUMBERLAND,False,40.237446,-77.180405,
17047,PA0620600,Youngsville Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WARREN,False,41.851112,-79.3169,
17048,PA0360400,Ephrata Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.179855,-76.17506,
17049,PA0431400,Stoneboro Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MERCER,False,41.339104,-80.10702,
17050,PA0022100,Pleasant Hills Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.330894,-79.95193,
17051,PA0021P00,Pennsylvania State University: McKeesport,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.34745,-79.82562,
17052,PA0370200,New Castle Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LAWRENCE,False,41.002735,-80.347244,
17053,PA64BCI0X,"State Police, Bureau of Criminal Investigation: Wayne County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WAYNE,False,40.294674,-76.860855,
17054,PA062DE00,Bureau of Narcotics: Warren County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WARREN,False,41.843669,-79.313173,
17055,PA049DE00,Bureau of Narcotics: Northumberland County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,NORTHUMBERLAND,False,40.851524,-76.709877,
17056,PA006DE00,Bureau of Narcotics: Berks County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS,False,40.413957,-75.92686,
17057,PA0410500,Williamsport Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LYCOMING,False,41.24036,-77.00589,
17058,PA0026700,Emsworth Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.46892,-79.98092,
17059,PA0150300,Easttown Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,39.973965,-75.749732,
17060,PA11BCI0X,"State Police, Bureau of Criminal Investigation: Cambria County",State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.294674,-76.860855,
17061,PA0672000,Hellam Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,YORK,False,40.014397,-76.583496,
17062,PA0590100,Wellsboro Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,TIOGA,False,41.766859,-77.257288,
17063,PA0651300,Vandergrift Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,40.603886,-79.56406,
17064,PA025SP00,State Police: Erie County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ERIE,False,42.117952,-80.096386,
17065,PA0160100,Clarion Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CLARION,False,41.207355,-79.36483,
17066,PA0351700,Mayfield Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LACKAWANNA,False,41.53979,-75.53756,
17067,PA0221300,Penbrook Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DAUPHIN,True,40.27838,-76.84602,07/01/2013
17068,PA0080400,Towanda Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BRADFORD,False,41.791495,-76.502124,
17069,PA0406000,"Sugarloaf Township Police Department, Luzerne County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LUZERNE,False,,,
17070,PA0464300,Lower Salford Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MONTGOMERY,False,40.209999,-75.370201,
17071,PA0441200,Lewistown Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MIFFLIN,False,40.598545,-77.57556,
17072,PA0070600,Roaring Spring Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BLAIR,False,40.497922,-78.310636,
17073,PA0011200,"Liberty Township Police Department, Adams County",City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ADAMS,False,,,
17074,PA0231100,Eddystone Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,DELAWARE,False,39.91667,-75.398786,
17075,PA0094800,County Detective: Bucks County,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUCKS,False,40.311745,-75.12978,
17076,PA0212600,Dickinson College,University or College,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CUMBERLAND,False,40.164782,-77.26344,
17077,PA0193000,Roaring Creek Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,COLUMBIA,False,41.045517,-76.40426,
17078,PA0090200,Bristol Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUCKS,False,40.0977,-74.857185,
17079,PA0361500,Adamstown Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS; LANCASTER,False,40.22669,-76.093124,
17080,PA010SP00,State Police: Butler County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BUTLER,False,40.86474,-79.91555,
17081,PA053SP00,State Police: Potter County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,POTTER,False,41.748587,-77.894436,
17082,PA0021000,Forest Hills Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.42033,-79.85066,
17083,PA0562900,State Park Rangers: Laurel Hill,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,SOMERSET,False,40.009586,-79.22356,
17084,PA0491900,Lower Mahanoy Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,NORTHUMBERLAND,False,40.851524,-76.709877,
17085,PA0025600,Bridgeville Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.359585,-80.11072,
17086,PA034DE00,Bureau of Narcotics: Juniata County,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,JUNIATA,False,40.530673,-77.400438,
17087,PA0151400,West Goshen Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CHESTER,False,39.97217,-75.58137,
17088,PA0061900,Western Berks Regional Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BERKS,False,40.32691,-76.07814,
17089,PA0650200,Greensburg Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WESTMORELAND,False,40.311068,-79.466688,
17090,PA0113500,Loretto Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CAMBRIA,False,40.497668,-78.711398,
17091,PA0180100,Lock Haven Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CLINTON,False,41.1429,-77.42249,
17092,PA0480400,Easton Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,NORTHAMPTON,False,40.66601,-75.235176,
17093,PA0029000,Sharpsburg Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.494663,-79.925026,
17094,PA0020C00,East Deer Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,ALLEGHENY,False,40.46892,-79.98092,
17095,PA0661100,Overfield Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,WYOMING,False,41.525219,-76.008709,
17096,PA0402900,Conyngham Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LUZERNE,False,41.172787,-75.976035,
17097,PA0420100,Bradford Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,MCKEAN,False,41.95654,-78.64737,
17098,PA0364300,West Cocalico Township Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LANCASTER,False,40.22669,-76.093124,
17099,PA013SP00,State Police: Carbon County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CARBON,False,40.918366,-75.705039,
17100,PA0043300,Koppel Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,BEAVER,False,40.68414,-80.350721,
17101,PA0490200,Mount Carmel Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,NORTHUMBERLAND,False,40.79621,-76.410614,
17102,PA035389E,Canadian Pacific Railway,Other,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,LACKAWANNA,False,,,
17103,PA0263600,State Park Rangers: Ohiopyle,Other State Agency,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,FAYETTE,False,39.918725,-79.639946,
17104,PA0500100,Marysville Police Department,City,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,PERRY,False,40.39778,-77.266328,
17105,PA021SP00,State Police: Cumberland County,State Police,Pennsylvania,PA,Middle Atlantic,Northeast,Region I,CUMBERLAND,False,40.183125,-77.23638,
